count	geneid	symbol	name	chr	orientation	start	end
268	2690	GHR	growth hormone receptor	5	+	42423774	42721877
1	100271418	RPL17P42	ribosomal protein L17 pseudogene 42	17	+	35719906	35720425
2	100616110	MIR2681	microRNA 2681	13	-	101967641	101967745
2	26343	OR5E1P	olfactory receptor, family 5, subfamily E, member 1 pseudogene	11	+	7849050	7849570
30	84612	PARD6B	par-6 family cell polarity regulator beta	20	+	50731543	50753740
18	149465	CFAP57	cilia and flagella associated protein 57	1	+	43172329	43254357
2	644070	LOC644070	-	17	-	9801472	9809310
5	94059	LENG9	leukocyte receptor cluster (LRC) member 9	19	-	54461795	54463710
245	4803	NGF	nerve growth factor (beta polypeptide)	1	-	115285915	115338383
8	83891	SNX25	sorting nexin 25	4	+	185204241	185363968
417	7276	TTR	transthyretin	18	+	31591766	31599023
16	57728	WDR19	WD repeat domain 19	4	+	39182188	39285809
8	10391	CORO2B	coronin, actin binding protein, 2B	15	+	68559274	68727805
635	4436	MSH2	mutS homolog 2	2	+	47403066	47564578
36	23030	KDM4B	lysine (K)-specific demethylase 4B	19	+	4969111	5153597
42	25777	SUN2	Sad1 and UNC84 domain containing 2	22	-	38734713	38756018
14	9312	KCNB2	potassium voltage-gated channel, Shab-related subfamily, member 2	8	+	72537390	72938348
34	23613	ZMYND8	zinc finger, MYND-type containing 8	20	-	47209213	47356888
157	7014	TERF2	telomeric repeat binding factor 2	16	-	69355560	69385999
35	6494	SIPA1	signal-induced proliferation-associated 1	11	+	65638106	65650929
1	158035	LINC00032	long intergenic non-protein coding RNA 32	9	-	27245683	27282792
103	9388	LIPG	lipase, endothelial	18	+	49560698	49592907
96	6281	S100A10	S100 calcium binding protein A10	1	-	151982909	151994237
2	220930	ZEB1-AS1	ZEB1 antisense RNA 1	10	-	31316527	31319094
24	6167	RPL37	ribosomal protein L37	5	-	40831327	40835284
1	284581	LOC284581	-	1	+	205862078	205896086
18	55840	EAF2	ELL associated factor 2	3	+	121835186	121886525
1	439945	IL9RP2	interleukin 9 receptor pseudogene 2	10	-	79975	86242
2	28820	IGLV1-51	immunoglobulin lambda variable 1-51	22	+	22322507	22322968
8	55924	FAM212B	family with sequence similarity 212, member B	1	-	111722062	111755796
1	100271071	RPS17P10	ribosomal protein S17 pseudogene 10	3	-	143855691	143856164
33	6442	SGCA	sarcoglycan, alpha (50kDa dystrophin-associated glycoprotein)	17	+	50165974	50175931
1	6172	RPL41P5	ribosomal protein L41 pseudogene 5	12	-	93083292	93083715
13	55066	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	16	+	70113625	70162533
9	9854	C2CD2L	C2CD2-like	11	+	119107340	119118346
7	80063	ATF7IP2	activating transcription factor 7 interacting protein 2	16	+	10386054	10483637
35	9521	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	6	-	8073359	8102594
9	494337	MIR425	microRNA 425	3	-	49020147	49020233
2	390091	OR10AB1P	olfactory receptor, family 10, subfamily AB, member 1 pseudogene	11	+	7728400	7729337
12	100151683	RNU4ATAC	RNA, U4atac small nuclear (U12-dependent splicing)	2	+	121530879	121531008
5	51480	VCX2	variable charge, X-linked 2	X	-	8169943	8171266
12	84902	CEP89	centrosomal protein 89kDa	19	-	32878997	32972028
57	9618	TRAF4	TNF receptor-associated factor 4	17	+	28744004	28750957
4	400668	PRSS57	protease, serine, 57	19	-	685545	695530
2	54019	SLC6A6P1	solute carrier family 6, member 6 pseudogene 1	21	+	19244531	19245132
3	724067	DEFA7P	defensin, alpha 7 pseudogene	8	-	7038480	7039438
2	26805	SNORD45A	small nucleolar RNA, C/D box 45A	1	+	75787888	75787971
1	100129320	HMGB3P10	high mobility group box 3 pseudogene 10	1	+	99698214	99699196
3	152225	LOC152225	-	3	+	101940858	101997925
10	116449	CLNK	cytokine-dependent hematopoietic cell linker	4	-	10489899	10734852
7	136895	C7orf31	chromosome 7 open reading frame 31	7	-	25125199	25180747
175	6654	SOS1	son of sevenless homolog 1 (Drosophila)	2	-	38981548	39124743
1	152101	VENTXP4	VENT homeobox pseudogene 4	3	-	26346262	26347724
2	100616429	MIR4672	microRNA 4672	9	-	127869414	127869494
3	728855	LINC00623	long intergenic non-protein coding RNA 623	1	+	120912237	120955810
23	4101	MAGEA2	melanoma antigen family A, 2	X	-	152749862	152753883
13	140901	STK35	serine/threonine kinase 35	20	+	2099798	2148554
26	406987	MIR204	microRNA 204	9	-	70809974	70810083
57	7325	UBE2E2	ubiquitin-conjugating enzyme E2E 2	3	+	23203006	23590804
23	54477	PLEKHA5	pleckstrin homology domain containing, family A member 5	12	+	19129691	19376399
4	401508	FAM74A4	family with sequence similarity 74, member A4	9	+	61205259	61212372
100	5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	18	+	59899959	59904305
49	4671	NAIP	NLR family, apoptosis inhibitory protein	5	-	70968482	71025113
9	442894	MIR302B	microRNA 302b	4	-	112648484	112648556
1	6466	SHC1P2	SHC (Src homology 2 domain containing) transforming protein 1 pseudogene 2	17	-	44226960	44230549
80	8533	COPS3	COP9 signalosome subunit 3	17	-	17246623	17281302
5	138639	PTPDC1	protein tyrosine phosphatase domain containing 1	9	+	94030793	94109855
243	4221	MEN1	multiple endocrine neoplasia I	11	-	64803513	64811293
12	344875	COL6A4P1	collagen, type VI, alpha 4 pseudogene 1	3	-	15165361	15205958
8	58492	ZNF77	zinc finger protein 77	19	-	2933217	2945278
18	90952	ESAM	endothelial cell adhesion molecule	11	-	124753122	124762326
1	100131913	RPL5P20	ribosomal protein L5 pseudogene 20	6	+	19348109	19349118
2	116123	FMO9P	flavin containing monooxygenase 9 pseudogene	1	+	166603915	166625237
17	6511	SLC1A6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	19	-	14950032	15010642
4	127707	KLHDC7A	kelch domain containing 7A	1	+	18480929	18485998
30	8082	SSPN	sarcospan	12	+	26121950	26234776
19	11193	WBP4	WW domain binding protein 4	13	+	41061560	41084005
4	493900	TMEM9B-AS1	TMEM9B antisense RNA 1	11	+	8964674	8976282
64	5711	PSMD5	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5	9	-	120814778	120843020
22	283820	NOMO2	NODAL modulator 2	16	-	18499923	18562111
20	64778	FNDC3B	fibronectin type III domain containing 3B	3	+	172039627	172400702
1	100101935	GNG5P5	guanine nucleotide binding protein (G protein), gamma 5 pseudogene 5	13	+	47307115	47307539
20	26511	CHIC2	cysteine-rich hydrophobic domain 2	4	-	54008372	54065426
2	340120	ANKRD34B	ankyrin repeat domain 34B	5	-	80556754	80572752
1	647009	RWDD4P2	RWD domain containing 4 pseudogene 2	7	-	39852696	39855259
1	171560	TXNP6	thioredoxin pseudogene 6	4	-	76958564	76959363
1	391383	LOC391383	-	2	-	68447890	68449185
29	51715	RAB23	RAB23, member RAS oncogene family	6	-	57186991	57222313
53	3090	HIC1	hypermethylated in cancer 1	17	+	2055098	2059686
2	100616295	MIR4764	microRNA 4764	22	-	33436581	33436668
56	6346	CCL1	chemokine (C-C motif) ligand 1	17	-	34360327	34363232
50	23481	PES1	pescadillo ribosomal biogenesis factor 1	22	-	30576624	30607012
53	10277	UBE4B	ubiquitination factor E4B	1	+	10032982	10181238
2	102466235	MIR7515	microRNA 7515	2	+	6650372	6650438
22	3748	KCNC3	potassium voltage-gated channel, Shaw-related subfamily, member 3	19	-	50311941	50333514
4	339761	CYP27C1	cytochrome P450, family 27, subfamily C, polypeptide 1	2	-	127183831	127226355
37	5796	PTPRK	protein tyrosine phosphatase, receptor type, K	6	-	127968778	128520846
1	102724167	PABPC5-AS1	PABPC5 antisense RNA 1	X	-	91414902	91434998
1	100270862	RPS3P4	ribosomal protein S3 pseudogene 4	6	-	7338760	7339597
41	22894	DIS3	DIS3 exosome endoribonuclease and 3'-5' exoribonuclease	13	-	72755401	72782152
12	79849	PDZD3	PDZ domain containing 3	11	+	119185435	119190222
652	3630	INS	insulin	11	-	2159778	2161208
2	100422841	MIR3174	microRNA 3174	15	+	90006754	90006840
1	100271424	RPL21P91	ribosomal protein L21 pseudogene 91	10	+	109807610	109808166
9	388677	NOTCH2NL	notch 2 N-terminal like	1	-	146151907	146229031
3	100170220	SNAR-E	small ILF3/NF90-associated RNA E	19	-	46830584	46830703
1	100874466	HMGN2P19	high mobility group nucleosomal binding domain 2 pseudogene 19	1	+	229570531	229570795
1	100271365	RPS21P6	ribosomal protein S21 pseudogene 6	18	+	46722974	46723202
3	283481	FGF14-AS2	FGF14 antisense RNA 2	13	+	102394577	102395704
103	7980	TFPI2	tissue factor pathway inhibitor 2	7	-	93885396	93890990
15	84258	SYT3	synaptotagmin III	19	-	50621859	50658126
19	257218	SHPRH	SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase	6	-	145862720	145964284
1	441666	LOC441666	-	10	-	42331865	42368044
21	517	ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)	12	-	53665159	53676727
2	28635	TRBJ1-1	T cell receptor beta joining 1-1	7	+	142786879	142786926
1	100270996	RPL34P12	ribosomal protein L34 pseudogene 12	4	-	122815781	122816116
2	100500852	MIR3180-4	microRNA 3180-4	16	-	15154849	15155001
6	147664	ERVV-1	endogenous retrovirus group V, member 1	19	+	53014090	53016579
72	9221	NOLC1	nucleolar and coiled-body phosphoprotein 1	10	+	102152175	102163870
70	220988	HNRNPA3	heterogeneous nuclear ribonucleoprotein A3	2	+	177212313	177223958
1	28704	TRAJ51	T cell receptor alpha joining 51 (pseudogene)	14	+	22487182	22487244
2	8580	OR8C1P	olfactory receptor, family 8, subfamily C, member 1 pseudogene	11	-	124376940	124377614
1	93164	HTR7P1	5-hydroxytryptamine (serotonin) receptor 7 pseudogene 1	12	+	13000441	13004829
37	7371	UCK2	uridine-cytidine kinase 2	1	+	165827494	165911617
3	85280	KRTAP9-4	keratin associated protein 9-4	17	+	41249686	41250652
21	55684	RABL6	RAB, member RAS oncogene family-like 6	9	+	136807921	136841186
3	148046	CIRBP-AS1	CIRBP antisense RNA 1	19	-	1267470	1270259
15	22928	SEPHS2	selenophosphate synthetase 2	16	-	30443624	30445974
32	29124	LGALS13	lectin, galactoside-binding, soluble, 13	19	+	39602358	39607473
35	6419	SETMAR	SET domain and mariner transposase fusion gene	3	+	4303303	4317264
1	100130192	RPS12P31	ribosomal protein S12 pseudogene 31	19	+	32636077	32636474
26	24140	FTSJ1	FtsJ RNA methyltransferase homolog 1 (E. coli)	X	+	48476020	48486363
249	22914	KLRK1	killer cell lectin-like receptor subfamily K, member 1	12	-	10372352	10390053
26	8496	PPFIBP1	PTPRF interacting protein, binding protein 1 (liprin beta 1)	12	+	27524111	27695563
37	6457	SH3GL3	SH3-domain GRB2-like 3	15	+	83447122	83618742
1	101927431	LOC101927431	-	2	+	194730594	194761434
1	101927484	LOC101927484	-	12	-	55023487	55035739
2	728228	LINC01433	long intergenic non-protein coding RNA 1433	20	+	4193089	4195952
194	8797	TNFRSF10A	tumor necrosis factor receptor superfamily, member 10a	8	-	23191456	23225166
1623	1499	CTNNB1	catenin (cadherin-associated protein), beta 1, 88kDa	3	+	41199450	41240447
18	9640	ZNF592	zinc finger protein 592	15	+	84748560	84806431
1	653658	RPS23P8	ribosomal protein S23 pseudogene 8	X	+	70962961	70963341
2	100616220	MIR4736	microRNA 4736	17	-	58335975	58336021
1	100189413	TRC-GCA9-2	transfer RNA-Cys (GCA) 9-2	7	+	149331128	149331199
1	2227	FDPSP3	farnesyl diphosphate synthase pseudogene 3	14	-	54884806	54886243
1	100873986	FGF12-AS1	FGF12 antisense RNA 1	3	+	192238629	192283096
13	406916	MIR128-2	microRNA 128-2	3	+	35744475	35744558
3	196394	AMN1	antagonist of mitotic exit network 1 homolog (S. cerevisiae)	12	-	31671136	31730391
6	285172	FAM126B	family with sequence similarity 126, member B	2	-	200973717	201071670
1	647436	RPL5P1	ribosomal protein L5 pseudogene 1	15	-	24908863	24909899
3	22973	LAMB2P1	laminin, beta 2 pseudogene 1	3	-	49152858	49154400
16	91782	CHMP7	charged multivesicular body protein 7	8	+	23243636	23261998
59	759	CA1	carbonic anhydrase I	8	-	85328228	85378153
99	259	AMBP	alpha-1-microglobulin/bikunin precursor	9	-	114060126	114078471
451	3066	HDAC2	histone deacetylase 2	6	-	113936155	113971194
111	3832	KIF11	kinesin family member 11	10	+	92593067	92655394
6	100144435	VTRNA3-1P	vault RNA 3-1, pseudogene	X	+	53462209	53462309
67	5792	PTPRF	protein tyrosine phosphatase, receptor type, F	1	+	43522237	43623671
35	9810	RNF40	ring finger protein 40, E3 ubiquitin protein ligase	16	+	30761611	30802339
50	5317	PKP1	plakophilin 1	1	+	201283451	201332992
76	9349	RPL23	ribosomal protein L23	17	-	38850067	38853799
35	9215	LARGE	like-glycosyltransferase	22	-	33273075	33922840
1	653364	HSPB1P2	heat shock 27kDa protein 1 pseudogene 2	X	-	49233799	49234539
9	126070	ZNF440	zinc finger protein 440	19	+	11814283	11835616
3	5231	PGK1P1	phosphoglycerate kinase 1, pseudogene 1	X	-	68070076	68071849
16	51363	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15	10	-	123954350	124093683
21	114805	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13	2	+	153871897	154453976
1	390031	SSU72P2	SSU72 pseudogene 2	11	-	4242055	4242649
67	170302	ARX	aristaless related homeobox	X	-	25003693	25015947
2	54072	LINC00158	long intergenic non-protein coding RNA 158	21	-	25385819	25431700
1	440366	HERC2P8	hect domain and RLD 2 pseudogene 8	16	-	33095031	33128088
24	10117	ENAM	enamelin	4	+	70628743	70646818
2	102465488	MIR6814	microRNA 6814	21	-	41746771	41746840
1	401296	LOC401296	-	7	-	1692111	1694436
42	1015	CDH17	cadherin 17, LI cadherin (liver-intestine)	8	-	94127161	94217302
24	3975	LHX1	LIM homeobox 1	17	+	36937474	36944614
47	3963	LGALS7	lectin, galactoside-binding, soluble, 7	19	-	38770967	38773516
1	100271499	RPL34P23	ribosomal protein L34 pseudogene 23	11	+	123035868	123036213
3	221091	LRRN4CL	LRRN4 C-terminal like	11	-	62686401	62689898
11	548644	POLR2J3	polymerase (RNA) II (DNA directed) polypeptide J3	7	-	102521170	102572659
7	55634	KRBOX4	KRAB box domain containing 4	X	+	46447188	46474638
12	50854	C6orf48	chromosome 6 open reading frame 48	6	+	31834914	31839765
2	28560	TRBV27	T cell receptor beta variable 27	7	+	142715388	142715860
2	101927292	LOC101927292	-	12	+	49911952	49926338
1	442590	SPDYE5	speedy/RINGO cell cycle regulator family member E5	7	+	75493181	75504303
146	4599	MX1	MX dynamin-like GTPase 1	21	+	41420328	41459213
29	3775	KCNK1	potassium channel, subfamily K, member 1	1	+	233614003	233672511
4	84767	TRIM51	tripartite motif-containing 51	11	+	55883296	55891809
25	196513	DCP1B	decapping mRNA 1B	12	-	1946047	2004510
7	440435	GPR179	G protein-coupled receptor 179	17	-	38325609	38343809
3	100144604	LINC00930	long intergenic non-protein coding RNA 930	15	-	92567817	92572262
139	326	AIRE	autoimmune regulator	21	+	44285837	44298218
17	117247	SLC16A10	solute carrier family 16 (aromatic amino acid transporter), member 10	6	+	111087502	111223404
9	51090	PLLP	plasmolipin	16	-	57256096	57284671
1	100506621	LINC01279	long intergenic non-protein coding RNA 1279	3	-	112596793	112601968
1	100133265	BMS1P7	BMS1 pseudogene 7	10	-	48050177	48060115
24	84135	UTP15	UTP15, U3 small nucleolar ribonucleoprotein, homolog (S. cerevisiae)	5	+	73565740	73583376
9	140612	ZFP28	ZFP28 zinc finger protein	19	+	56537715	56556809
9	285331	CCDC66	coiled-coil domain containing 66	3	+	56557110	56621835
5	574492	MIR517C	microRNA 517c	19	+	53741312	53741406
25	64062	RBM26	RNA binding motif protein 26	13	-	79311826	79406257
35	399687	MYO18A	myosin XVIIIA	17	-	29073509	29180388
1	100312794	VN1R42P	vomeronasal 1 receptor 42 pseudogene	7	+	64933272	64933750
27	5763	PTMS	parathymosin	12	+	6766138	6770951
48	10457	GPNMB	glycoprotein (transmembrane) nmb	7	+	23246685	23275109
1	100189119	TRK-CTT3-1	transfer RNA-Lys (CTT) 3-1	16	-	3157404	3157476
1	28662	TRAV21	T cell receptor alpha variable 21	14	+	22052520	22053055
6	123099	DEGS2	delta(4)-desaturase, sphingolipid 2	14	-	100146415	100166881
17	54539	NDUFB11	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 11, 17.3kDa	X	-	47142215	47145209
1	359753	MRPS10P1	mitochondrial ribosomal protein S10 pseudogene 1	1	+	169990074	169990204
6	57730	ANKRD36B	ankyrin repeat domain 36B	2	-	97492662	97590244
51	10215	OLIG2	oligodendrocyte lineage transcription factor 2	21	+	33025907	33029195
45	64919	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	14	-	99169286	99271712
19	797	CALCB	calcitonin-related polypeptide beta	11	+	15073599	15078630
50	8490	RGS5	regulator of G-protein signaling 5	1	-	163142298	163321790
23	55326	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	8	+	6708356	6761502
2	503840	DEFB108P4	defensin, beta 108, pseudogene 4	8	-	12341423	12345777
2	284739	LINC00176	long intergenic non-protein coding RNA 176	20	+	64034343	64039961
4	139741	ACTRT1	actin-related protein T1	X	-	128050961	128052402
24	7044	LEFTY2	left-right determination factor 2	1	-	225936597	225941382
177	4194	MDM4	MDM4, p53 regulator	1	+	204516378	204581680
1	727795	HMGN2P5	high mobility group nucleosomal binding domain 2 pseudogene 5	15	+	29730611	29731805
17	10417	SPON2	spondin 2, extracellular matrix protein	4	-	1166931	1208961
441	11200	CHEK2	checkpoint kinase 2	22	-	28687742	28741904
6	127294	MYOM3	myomesin 3	1	-	24056040	24112174
3	284100	YWHAEP7	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon pseudogene 7	17	-	37842948	37884742
22	130	ADH6	alcohol dehydrogenase 6 (class V)	4	-	99202637	99219245
1	28684	TRAV8-2	T cell receptor alpha variable 8-2	14	+	21846761	21847220
4	51326	ARL17A	ADP-ribosylation factor-like 17A	17	-	46499817	46579791
2	100131691	MZF1-AS1	MZF1 antisense RNA 1	19	+	58559185	58574796
105	8200	GDF5	growth differentiation factor 5	20	-	35433346	35441386
88	623	BDKRB1	bradykinin receptor B1	14	+	96256209	96264762
88	10020	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	9	-	36214440	36277055
10	81797	OR12D3	olfactory receptor, family 12, subfamily D, member 3	6	-	29373422	29375290
4	100093630	SNHG8	small nucleolar RNA host gene 8 (non-protein coding)	4	+	118278761	118279822
1	93994	NDUFB3P2	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa pseudogene 2	9	-	125178513	125178816
29	1429	CRYZ	crystallin, zeta (quinone reductase)	1	-	74705481	74733407
19	54555	DDX49	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	19	+	18919674	18928632
80	1855	DVL1	dishevelled segment polarity protein 1	1	-	1335277	1349157
37	8073	PTP4A2	protein tyrosine phosphatase type IVA, member 2	1	-	31906420	31938386
1	7211	TRMEP1	tRNA methionine elongator pseudogene 1	6	+	28480725	28480797
1	642969	LOC642969	-	12	-	93639902	93641618
1	728128	RPL7AP26	ribosomal protein L7a pseudogene 26	4	-	82490762	82491654
7	54883	CWC25	CWC25 spliceosome-associated protein homolog (S. cerevisiae)	17	-	38800433	38825349
16	23623	RUSC1	RUN and SH3 domain containing 1	1	+	155320848	155331117
29	11321	GPN1	GPN-loop GTPase 1	2	+	27628647	27650845
5	219983	OR4D6	olfactory receptor, family 4, subfamily D, member 6	11	+	59456960	59457904
216	406947	MIR155	microRNA 155	21	+	25573979	25574043
47	8519	IFITM1	interferon induced transmembrane protein 1	11	+	313990	315271
18	10775	POP4	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae)	19	+	29606262	29617254
17	2620	GAS2	growth arrest-specific 2	11	+	22627052	22813000
1	100189083	TRN-GTT2-3	transfer RNA-Asn (GTT) 2-3	10	-	22229508	22229581
7	344838	PAQR9	progestin and adipoQ receptor family member IX	3	-	142961230	142963335
1	100188949	LINC00426	long intergenic non-protein coding RNA 426	13	-	30340265	30373913
1	100271398	RPL7AP44	ribosomal protein L7a pseudogene 44	9	-	106978739	106979575
4	375337	TOPAZ1	testis and ovary specific PAZ domain containing 1	3	+	44241885	44336609
2	102465524	MIR6869	microRNA 6869	20	-	1392899	1392960
34	83756	TAS1R3	taste receptor, type 1, member 3	1	+	1328998	1335319
24	2055	CLN8	ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)	8	+	1755777	1786569
12	116224	FAM122A	family with sequence similarity 122A	9	+	68780047	68783692
19	23585	TMEM50A	transmembrane protein 50A	1	+	25338297	25362360
1	777650	LOC777650	-	7	-	157193673	157198522
3	284306	ZNF547	zinc finger protein 547	19	+	57363434	57379558
